# Dataset used for sentiment analysis project
marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,9176275,R37J39AOF0CBZ,B00KC6Y1MU,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,4,6,N,Y,Storage is not what it advertises.,"I just got my Fire today and I'm actually highly disappointed in it.  First off, I knew I should have gone with the larger size, but I tried to save a little money and go with the 8GB. The problem is, I barely installed one game before it announced my Fire was using 90% of it's space. I went into the settings to discover that it said I was using 3.5GB and I have 1.56GB remaining. Not to mention that as I am writing this, a new message popped up saying the game it was trying to install is 1.50GB and I only have 1.15GB remaining while behind the message it clearly says 1.56GB free in the storage settings. Regardless of of the .35 difference.. 3.5 + 1.56 does NOT equal 8GB.. not to mention that the apps I installed equaled to less than 2GB... VERY disappointed that this Fire does not have the space it is supposed to have and is very inconsistent with the storage it does have. I'd like to also point out that I went in and deleted apps I installed and it went from saying my used space was 3.50 to 3.81 and my free space went from 1.50 to 1.25 AFTER I deleted content from the device!  EDIT: I went back and restored the Kindle to factory defaults. I have done absolutely nothing to the device except turn it on and make sure the software was up to date and I am showing that I have 4.28GB of free space. This is only half of what it should be. Of course, customer service said that the other half is taken up by the OS, but then it should be advertised as 4GB because that is all the user is getting. I don't care how much space the OS has to take up.",2015-04-26,0
US,2944920,RZOEG2B7LHU2M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,2,N,Y,FIRE HD 7 IS GREAT!,"I chose the Kindle FIRE HD 7. This is my fist tablet,and for sure i made the right choice.It is AWESOME.! THANK you AMAZON.",2015-04-26,1
US,46376706,R3K8PA5BI0TSDC,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it!,2015-04-26,1
US,12793218,R2KCQRAQWDJ255,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,3,N,Y,I am still learning to use my HD-7 and I am still not comfortable with it,"A three may not be completely fair, I am still learning to use my HD-7 and I am still not comfortable with it.  I like it.",2015-04-26,0
US,25438271,R20GAWABM5D1KB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,best sale offer I got from Amazon 139$ marked down for 79$ was totally worth it,10/10 everything you need for simple entertainment,2015-04-26,1
US,43282624,R13TNB2YAR2CD1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,great kindle love it.,2015-04-26,1
US,11975790,R1F6SGKUT3VYPL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,I'll give it a four,It seems faster than my previous Fire 7&#34;HD but the battery seems to draw down faster. Good screen resolution. I had foolishly hoped my previous srand up cover could be adapted to fit. No such luck. The camera takes kind of grainy pics.  It is a good replacement for my old one that was having issues.,2015-04-26,1
US,25560095,R1SO44SL8AUV3C,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Crashes too often,2015-04-26,1
US,37595075,ROIKP58X21C3K,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,3,4,N,Y,I really was disappointed with this new Kindle,I really was disappointed with this new Kindle :(<br />Was expecting it to be like my old one but it's not! Nor does it hold a charge very long.,2015-04-26,0
US,52654326,R11W7AXATEI8GW,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Outstanding sound!!!,Better than I expected. The sound is better than stereo! I highly recommend this product.,2015-04-26,1
US,12357276,R1MBFJEXCXXAYC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great reader,"I'm very happy with my Fire purchase.  It came quickly and was all set up to go when I received it.  There was an update that needed done, but that was no problem.  I use it a lot since it is so versatile.  I don't own a laptop so I can play with it while I'm in front of the TV..",2015-04-26,1
US,29720332,R21HTLV4XZ8RJ3,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,One Star,Screen goes blank and flickers at times. Must be powered off and restarted to work properly again.,2015-04-26,0
US,52907055,R35K2C4GJFYGUK,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five stars,"I'm enjoying this very much. I can read, listen to music, play games, watch videos--perfect. Now I wonder why I waited so long to get one.",2015-04-26,1
US,41307761,R16X0TN7DJPXD2,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,Seems like a smart phone without the phone,"No instructions or guidance for how to use it and what it could do.  The carrying case that was the special offer, was broken  The zipper does not work right so cannot open it up to use it correctly.  If it does more, cannot tell.  Seems like a smart phone without the phone.",2015-04-26,0
US,30357518,R1YQA48ISPYIP6,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,Y,But I like the the size and easy access to apps,It won&#34;t connect to facebook from some of the games.  cuts out for no reason and then comes back to a previous saved version.  Very frustrating @ times.  But I like the the size and easy access to apps.,2015-04-26,0
US,42609649,R1MYM8XWSPS4N9,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,good,"This is my 5th tablet, some kindles and some other brands and I haven't had much luck so far. They all start out t good, then ultimately they're not good. So far this one is pretty good.",2015-04-26,1
US,10384538,R18PFKSCGNAQNO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,awesome,I love my new kindle fire....it is awesome,2015-04-26,1
US,1080326,RONH77CR4USOG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,Wifi attaching is not possible...,I like the Fire for public wifi use.<br />When it comes to attaching it to home wifi its a hassle... it says its connected but it doesn't actually connect I have tried every thing to get it too connect but. I am out of ideas...<br />Yes I have restarted my Router and Fire. gone through the passwords 30 times..,2015-04-26,0
US,17026845,R3SUM1CJVEVUQG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,Y,they both love,Bought for 8 and 1- year old grandsons....they both love them,2015-04-26,1
US,19012055,R227RVW1B8RZMD,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Love it,2015-04-26,1
US,14891226,R36HDDNDJFK2OW,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,2,N,Y,the display is wonderful. I was not aware that the app store ...,"The device works really well, the display is wonderful. I was not aware that the app store was Amazon's, and not android. The app store is very limited. I will probably be returning it.",2015-04-26,0
US,44798466,RD9OS1SHJBAS6,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it!!,2015-04-26,1
US,12649457,R17JH0U8WSJCFX,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Loving it!!,"Awwwwwww,, my eyes thank you Kindle, am so in love with the no glare screen, my reading is so much more pleasurable now.",2015-04-26,1
US,32489699,R3O02PG354184Q,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,It's OK. I already had the Kindle Fire. ...,It's OK. I already had the Kindle Fire. This one has a camera should I choose to use it. I listen to Pandora quite often and this one has 2 speakers.,2015-04-26,0
US,50693206,R3C1J3MFTPMI19,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,First Kindle Fire,This is my first Kindle Fire.  I think it is great.  The processor speed is fast which makes doing anything flawlessly fast.  With the ability to also share ebooks with my wife is another really great feature which we sorely needed.  And the desk clock is fantastic.  Got the 16G version for a little more memory.<br /><br />I also got the magnetic leather case with it and highly recommend it.  Allows to stand it upright.,2015-04-26,1
US,17060993,R2J0KIVZOOPI2V,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Everyone should have one,Great tablet! Does everything I wanted and more!,2015-04-26,1
US,1284804,R4Q2KZOWRF2H6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,2,N,Y,Five Stars,So far good,2015-04-26,1
US,5287355,RC10INLO2N58M,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,13,N,Y,One Star,i love it!,2015-04-26,0
US,45206368,R3V65ONBG6229C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Love the upgrade!,2015-04-26,1
US,30592447,R3AQWSKLVROH1Q,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love my kindle!,2015-04-26,1
US,17189525,R2S69NK0GIP4HR,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,so good. can do anything,"Was a gift from my hubby. So far, so good.can do anything, including reading my fav books! Have a kindle paperwhite and everything works great with both.  Love them both!",2015-04-26,1
US,49273646,R2Y4N3LSAOZCZV,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Good value.,It was difficult at first to use the tablet.  I have been on a laptop for years. I use it mainly to read books and enjoy the lighted face and the clear writing on it. I enjoy all the books that are possible to read. I find the cost to be good.  Better than going to the library or to a used book store and then disposing of the books. I am not too pleased with the games though.  The games are free on the onset but start to really cost as each level is made.,2015-04-26,1
US,3396392,R1XQOKU25U5NQ9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It's good,2015-04-26,1
US,37876463,R38OTQFPBMPYIK,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I am loving this Kindle,2015-04-25,1
US,18993376,R98MJ63V5LWER,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it.,2015-04-25,1
US,18902783,R1BTG8JH65BLE6,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love kindle and Amazon,2nd kindle I've owned and buying a third one for my hubby.,2015-04-25,1
US,50312721,R27D34NTM99PUC,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,"I bought this during a sale, but I probably ...","I bought this during a sale, but I probably should have gone with my first instinct and passed. You CANNOT install the Google Play store, and you CANNOT root it, so you are completely locked into Amazon's app ecosphere. It's a decent piece of hardware that is severely limited by Amazon's software.",2015-04-25,0
US,25755156,RXPXCMFLUIKXE,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,So So,Unit should be free with all the ads that come with it. Good for kids.,2015-04-25,0
US,1706217,RG1532ZJNFV77,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Great product,2015-04-25,1
US,51691407,R2T9ECCRZ7Q9XO,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Reliable, easy to use, works as advertised","Excellent design, reliable device, works as advertised.  Is an excellent platform for reading Kindle books.  The only drawback is difficulty running Google apps or getting ugrades for Kindle appstore apps which automatically go to the google appstore.  Not too many apps in that category.",2015-04-25,1
US,35584927,R3UW776HG3JMFU,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,This item is awesome. The color is bright and clear.,2015-04-25,1
US,18679013,R3EJQBV03V759P,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,I am impressed with this thing,I bought this unit right in the heels of buying a Samsung Galaxy 4 tablet because of the great sale offered.<br />The units are similar but different in features.  I am spending more time with the Fire as it is more user friendly and even take it to bed to stream TV at night.  I hope to start downloading books shortly.  The unit appears to be well made and the screen vibrant. I am pleased with this purchase.,2015-04-25,1
US,781714,R2AES400V177H5,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Still learning but love it so far.,2015-04-25,1
US,52898654,R11WWESZGYL40P,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Three Stars,"I paid to have no ads on this Kindle, yet there they are. Disappointing.",2015-04-25,0
US,49580250,R3FX4EBJJUP0OL,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,I am very happy... I have an older Kindle...this one is much faster and has more on it,2015-04-25,1
US,17036578,R1WOBE0ZY233AU,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,I may up this later if I can ever get ...,I may up this later if I can ever get it to work. It's been updating for 3 hours now and still says have 42 mins to go. Has restarted itself twice. I just received this in the mail. And I probably wouldn't be as frustrated but I can't find any number anywhere to call and get some help with this.,2015-04-25,0
US,1228383,R1RKUPZPEP09PT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"I have eye trouble and have not been able to read ""printed"" books for several years but I can make your Fire print big enough to",Finally!  I can read books again.  I have eye trouble and have not been able to read &#34;printed&#34; books for several years but I can make your Fire print big enough to see easily and the ereader is easy to hold and carry along with me.  Whoopee.  And now - back to &#34;Wolf Hall&#34;.<br /><br />Mickey Spinster,2015-04-25,1
US,29760443,R3MJ9A7OKWIZBE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,it is wonderful.,"I wish there was a light to show me when it was fully charged. Otherwise, it is wonderful.",2015-04-25,1
US,50610205,R271IPCZVL827X,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,None,2015-04-25,1
US,10424674,R3HZH58JR5WFSJ,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,GREAT DEVICE... VERSATILE..!!,All I can say is I love this thing..!!,2015-04-25,1
US,49707888,R3HN8303K66UE9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"At least it lasts longer than my original Kindle, ...","At least it lasts longer than my original Kindle, so far. And I can recharge it! Other one got to where it wouldn&#34;t recharge.",2015-04-25,1
US,27414761,R3BWXM25OAE83C,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Fire HD 7,"Product arrived promptly, packaged well, and appears to operate well. This is my first attempt to work with a tablet form unit. Only very basic startup and operating instructions with the unit. A users manual shipped with the unit would have been very helpful. I will hold my final judgment until I have more opportunity to become familiar with the Fire HD 7.",2015-04-25,1
US,4833876,R8CYV2JR6Z0XL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Looks very nice.,2015-04-25,1
US,1402107,R39J2J6D378BPW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Pauses over and over.,I have had Amazon Fire for about 5 months.  I will be watching something and it will pause over and over.  So disappointed.,2015-04-25,0
US,26183136,R22Y9R2VPQQKRD,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Nice size. Works well for my needs. I am enjoying it.,2015-04-25,1
